,id,name,popularity,type,is_local,explicit,duration_ms,disc_number,track_number,artist_id,artist_name,album_artist_id,album_artist_name,album_id,album_name,album_release_date,album_tracks,album_type,playlist_id,playlist_name,playlist_tracks,added_at,added_by,genres,album_genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,time_signature
0,7xHATAMD7ezTZGYsNAMr5R,Bohemian Rhapsody - Live Aid,59,audio_features,False,False,147840,1,16,1dfeR4HaWDbWqFHLkxsg1d,Queen,1dfeR4HaWDbWqFHLkxsg1d,Queen,6i6folBtxKV28WX3msQ4FE,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,22,album,3W37tgVI81dvQqkLmunn8R,Queen - Live Aid,11,2018-10-25T06:05:21Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/12129802622'}, 'href': 'https://api.spotify.com/v1/users/12129802622', 'id': '12129802622', 'type': 'user', 'uri': 'spotify:user:12129802622'}","['classic rock', 'glam rock', 'rock']","['classic rock', 'glam rock', 'rock']",0.379,0.781,0,-6.147,0,0.0417,0.315,0.000162,0.401,0.327,77.567,spotify:track:7xHATAMD7ezTZGYsNAMr5R,https://api.spotify.com/v1/tracks/7xHATAMD7ezTZGYsNAMr5R,https://api.spotify.com/v1/audio-analysis/7xHATAMD7ezTZGYsNAMr5R,4
1,0YwBZKT8JE4U5TwmYE9BV9,Radio Ga Ga - Live Aid,66,audio_features,False,False,245680,1,17,1dfeR4HaWDbWqFHLkxsg1d,Queen,1dfeR4HaWDbWqFHLkxsg1d,Queen,6i6folBtxKV28WX3msQ4FE,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,22,album,3W37tgVI81dvQqkLmunn8R,Queen - Live Aid,11,2018-10-25T06:05:27Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/12129802622'}, 'href': 'https://api.spotify.com/v1/users/12129802622', 'id': '12129802622', 'type': 'user', 'uri': 'spotify:user:12129802622'}","['classic rock', 'glam rock', 'rock']","['classic rock', 'glam rock', 'rock']",0.406,0.934,5,-6.668,1,0.0845,0.0138,0.0,0.955,0.395,118.823,spotify:track:0YwBZKT8JE4U5TwmYE9BV9,https://api.spotify.com/v1/tracks/0YwBZKT8JE4U5TwmYE9BV9,https://api.spotify.com/v1/audio-analysis/0YwBZKT8JE4U5TwmYE9BV9,4
2,6Fl9MoM9BDk6vwbHqBBZeK,Ay-Oh - Live Aid,60,audio_features,False,False,41455,1,18,1dfeR4HaWDbWqFHLkxsg1d,Queen,1dfeR4HaWDbWqFHLkxsg1d,Queen,6i6folBtxKV28WX3msQ4FE,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,22,album,3W37tgVI81dvQqkLmunn8R,Queen - Live Aid,11,2018-10-25T06:05:32Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/12129802622'}, 'href': 'https://api.spotify.com/v1/users/12129802622', 'id': '12129802622', 'type': 'user', 'uri': 'spotify:user:12129802622'}","['classic rock', 'glam rock', 'rock']","['classic rock', 'glam rock', 'rock']",0.215,0.87,2,-10.92,1,0.351,0.881,0.112,0.976,0.462,144.877,spotify:track:6Fl9MoM9BDk6vwbHqBBZeK,https://api.spotify.com/v1/tracks/6Fl9MoM9BDk6vwbHqBBZeK,https://api.spotify.com/v1/audio-analysis/6Fl9MoM9BDk6vwbHqBBZeK,3
3,5ekobRVHvm435Eipr1StAg,Hammer To Fall - Live Aid,58,audio_features,False,False,243532,1,19,1dfeR4HaWDbWqFHLkxsg1d,Queen,1dfeR4HaWDbWqFHLkxsg1d,Queen,6i6folBtxKV28WX3msQ4FE,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,22,album,3W37tgVI81dvQqkLmunn8R,Queen - Live Aid,11,2018-10-25T06:05:37Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/12129802622'}, 'href': 'https://api.spotify.com/v1/users/12129802622', 'id': '12129802622', 'type': 'user', 'uri': 'spotify:user:12129802622'}","['classic rock', 'glam rock', 'rock']","['classic rock', 'glam rock', 'rock']",0.222,0.981,9,-5.846,1,0.0918,0.00515,0.000383,0.979,0.153,140.503,spotify:track:5ekobRVHvm435Eipr1StAg,https://api.spotify.com/v1/tracks/5ekobRVHvm435Eipr1StAg,https://api.spotify.com/v1/audio-analysis/5ekobRVHvm435Eipr1StAg,4
4,4XaG9IpCXklOcuau1sIrUX,We Are The Champions - Live Aid,63,audio_features,False,False,237026,1,20,1dfeR4HaWDbWqFHLkxsg1d,Queen,1dfeR4HaWDbWqFHLkxsg1d,Queen,6i6folBtxKV28WX3msQ4FE,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,22,album,3W37tgVI81dvQqkLmunn8R,Queen - Live Aid,11,2018-10-25T06:05:42Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/12129802622'}, 'href': 'https://api.spotify.com/v1/users/12129802622', 'id': '12129802622', 'type': 'user', 'uri': 'spotify:user:12129802622'}","['classic rock', 'glam rock', 'rock']","['classic rock', 'glam rock', 'rock']",0.316,0.86,7,-5.038,0,0.0661,0.175,4.92e-05,0.902,0.195,100.888,spotify:track:4XaG9IpCXklOcuau1sIrUX,https://api.spotify.com/v1/tracks/4XaG9IpCXklOcuau1sIrUX,https://api.spotify.com/v1/audio-analysis/4XaG9IpCXklOcuau1sIrUX,3
5,1F9NVicWfNQA5ki8WmEtk8,Crazy Little Thing Called Love,60,audio_features,False,False,163342,1,9,1dfeR4HaWDbWqFHLkxsg1d,Queen,1dfeR4HaWDbWqFHLkxsg1d,Queen,6i6folBtxKV28WX3msQ4FE,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,22,album,3W37tgVI81dvQqkLmunn8R,Queen - Live Aid,11,2018-10-27T06:04:34Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/12129802622'}, 'href': 'https://api.spotify.com/v1/users/12129802622', 'id': '12129802622', 'type': 'user', 'uri': 'spotify:user:12129802622'}","['classic rock', 'glam rock', 'rock']","['classic rock', 'glam rock', 'rock']",0.626,0.762,7,-6.846,1,0.0432,0.673,2.1e-06,0.325,0.766,76.793,spotify:track:1F9NVicWfNQA5ki8WmEtk8,https://api.spotify.com/v1/tracks/1F9NVicWfNQA5ki8WmEtk8,https://api.spotify.com/v1/audio-analysis/1F9NVicWfNQA5ki8WmEtk8,4
6,2k1yPYf9WGA4LiqcLVwtzn,Another One Bites The Dust,64,audio_features,False,False,214640,1,12,1dfeR4HaWDbWqFHLkxsg1d,Queen,1dfeR4HaWDbWqFHLkxsg1d,Queen,6i6folBtxKV28WX3msQ4FE,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,22,album,3W37tgVI81dvQqkLmunn8R,Queen - Live Aid,11,2018-10-27T06:04:40Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/12129802622'}, 'href': 'https://api.spotify.com/v1/users/12129802622', 'id': '12129802622', 'type': 'user', 'uri': 'spotify:user:12129802622'}","['classic rock', 'glam rock', 'rock']","['classic rock', 'glam rock', 'rock']",0.928,0.526,5,-6.486,0,0.161,0.0969,0.263,0.153,0.753,109.958,spotify:track:2k1yPYf9WGA4LiqcLVwtzn,https://api.spotify.com/v1/tracks/2k1yPYf9WGA4LiqcLVwtzn,https://api.spotify.com/v1/audio-analysis/2k1yPYf9WGA4LiqcLVwtzn,4
7,7iAqvWLgZzXvH38lA06QZg,I Want To Break Free,71,audio_features,False,False,223080,1,13,1dfeR4HaWDbWqFHLkxsg1d,Queen,1dfeR4HaWDbWqFHLkxsg1d,Queen,6i6folBtxKV28WX3msQ4FE,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,22,album,3W37tgVI81dvQqkLmunn8R,Queen - Live Aid,11,2018-10-27T06:04:46Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/12129802622'}, 'href': 'https://api.spotify.com/v1/users/12129802622', 'id': '12129802622', 'type': 'user', 'uri': 'spotify:user:12129802622'}","['classic rock', 'glam rock', 'rock']","['classic rock', 'glam rock', 'rock']",0.807,0.414,4,-8.903,1,0.0352,0.105,2.57e-05,0.0813,0.502,108.944,spotify:track:7iAqvWLgZzXvH38lA06QZg,https://api.spotify.com/v1/tracks/7iAqvWLgZzXvH38lA06QZg,https://api.spotify.com/v1/audio-analysis/7iAqvWLgZzXvH38lA06QZg,4
8,6suU8oBlW4O2pg88tOXgHo,Under Pressure,61,audio_features,False,False,244485,1,14,1dfeR4HaWDbWqFHLkxsg1d,Queen,1dfeR4HaWDbWqFHLkxsg1d,Queen,6i6folBtxKV28WX3msQ4FE,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,22,album,3W37tgVI81dvQqkLmunn8R,Queen - Live Aid,11,2018-10-27T06:04:49Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/12129802622'}, 'href': 'https://api.spotify.com/v1/users/12129802622', 'id': '12129802622', 'type': 'user', 'uri': 'spotify:user:12129802622'}","['classic rock', 'glam rock', 'rock']","['classic rock', 'glam rock', 'rock']",0.672,0.699,2,-7.831,1,0.0475,0.395,0.0,0.094,0.46,113.737,spotify:track:6suU8oBlW4O2pg88tOXgHo,https://api.spotify.com/v1/tracks/6suU8oBlW4O2pg88tOXgHo,https://api.spotify.com/v1/audio-analysis/6suU8oBlW4O2pg88tOXgHo,4
9,3INsYP1Y8GG4qJvBsKCdXC,Don't Stop Me Now - ...Revisited,69,audio_features,False,False,217824,1,21,1dfeR4HaWDbWqFHLkxsg1d,Queen,1dfeR4HaWDbWqFHLkxsg1d,Queen,6i6folBtxKV28WX3msQ4FE,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,22,album,3W37tgVI81dvQqkLmunn8R,Queen - Live Aid,11,2018-10-27T06:04:56Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/12129802622'}, 'href': 'https://api.spotify.com/v1/users/12129802622', 'id': '12129802622', 'type': 'user', 'uri': 'spotify:user:12129802622'}","['classic rock', 'glam rock', 'rock']","['classic rock', 'glam rock', 'rock']",0.465,0.917,5,-6.331,1,0.237,0.0152,0.02,0.286,0.39,155.061,spotify:track:3INsYP1Y8GG4qJvBsKCdXC,https://api.spotify.com/v1/tracks/3INsYP1Y8GG4qJvBsKCdXC,https://api.spotify.com/v1/audio-analysis/3INsYP1Y8GG4qJvBsKCdXC,4
10,5js1JJOAkR5KwlifBpvHMN,These Are The Days Of Our Lives - 2011 Remaster,56,audio_features,False,False,255040,1,8,1dfeR4HaWDbWqFHLkxsg1d,Queen,1dfeR4HaWDbWqFHLkxsg1d,Queen,5kffKW0sSLo6tkLg1veUGC,Innuendo (2011 Remaster),1991-02-05,12,album,3W37tgVI81dvQqkLmunn8R,Queen - Live Aid,11,2018-10-27T06:06:42Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/12129802622'}, 'href': 'https://api.spotify.com/v1/users/12129802622', 'id': '12129802622', 'type': 'user', 'uri': 'spotify:user:12129802622'}","['classic rock', 'glam rock', 'rock']","['classic rock', 'glam rock', 'rock']",0.689,0.4,0,-9.63,1,0.0299,0.372,0.000137,0.0605,0.559,112.64,spotify:track:5js1JJOAkR5KwlifBpvHMN,https://api.spotify.com/v1/tracks/5js1JJOAkR5KwlifBpvHMN,https://api.spotify.com/v1/audio-analysis/5js1JJOAkR5KwlifBpvHMN,4
11,2rOnSn2piaqLAlYjtfUBlY,"Raataan Lambiyan (From ""Shershaah"")",78,audio_features,False,False,230292,1,1,4f7KfxeHq9BiylGmyXepGt,Tanishk Bagchi,4f7KfxeHq9BiylGmyXepGt,Tanishk Bagchi,2DKSZvMj7Da6rzNVPMgREj,"Raataan Lambiyan (From ""Shershaah"")",2021-07-30,1,album,0rFe7enBZkVcvjGlHfBPvN,Binge,58,2021-12-29T06:15:44Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['desi pop', 'modern bollywood']","['desi pop', 'modern bollywood']",0.72,0.63,10,-5.549,1,0.0413,0.615,0.0,0.108,0.512,81.009,spotify:track:2rOnSn2piaqLAlYjtfUBlY,https://api.spotify.com/v1/tracks/2rOnSn2piaqLAlYjtfUBlY,https://api.spotify.com/v1/audio-analysis/2rOnSn2piaqLAlYjtfUBlY,4
12,3XMYdcclpeP0LBmVLr6L8p,"Theerame - From ""Malik""",57,audio_features,False,False,263082,1,1,1qFp8zDvsXyCsC5dqz8X4S,Sushin Shyam,1qFp8zDvsXyCsC5dqz8X4S,Sushin Shyam,789iCALhEJFyPpWMOlLA0E,"Theerame (From ""Malik"")",2021-07-12,1,album,0rFe7enBZkVcvjGlHfBPvN,Binge,58,2021-12-29T06:21:36Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}",['mollywood'],['mollywood'],0.66,0.194,4,-12.827,0,0.032,0.877,2.91e-05,0.125,0.285,119.929,spotify:track:3XMYdcclpeP0LBmVLr6L8p,https://api.spotify.com/v1/tracks/3XMYdcclpeP0LBmVLr6L8p,https://api.spotify.com/v1/audio-analysis/3XMYdcclpeP0LBmVLr6L8p,1
13,2ZvWoJ82LKCgD0nU9H5ue5,Main Tumhara,59,audio_features,False,False,258726,1,4,1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,5zrZPXoYsu772sB3CwVuxr,Dil Bechara (Original Motion Picture Soundtrack),2020-07-10,9,album,0rFe7enBZkVcvjGlHfBPvN,Binge,58,2021-12-29T06:28:42Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['desi pop', 'filmi', 'modern bollywood']","['desi pop', 'filmi', 'modern bollywood']",0.236,0.14,7,-13.478,1,0.0343,0.916,0.000148,0.087,0.123,76.805,spotify:track:2ZvWoJ82LKCgD0nU9H5ue5,https://api.spotify.com/v1/tracks/2ZvWoJ82LKCgD0nU9H5ue5,https://api.spotify.com/v1/audio-analysis/2ZvWoJ82LKCgD0nU9H5ue5,4
14,5QVHNa0ppJUOoqSd36ovQS,"Pachtaoge (From ""Jaani Ve"")",64,audio_features,False,False,226789,1,1,4YRxDV8wJFPHPTeXepOstw,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,Arijit Singh,3Ptq3ARmJ8iTLBb7M7Bho0,"Pachtaoge (From ""Jaani Ve"")",2019-08-23,1,album,0rFe7enBZkVcvjGlHfBPvN,Binge,58,2021-12-29T06:32:57Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['desi pop', 'filmi', 'modern bollywood']","['desi pop', 'filmi', 'modern bollywood']",0.515,0.691,5,-4.028,0,0.0344,0.624,0.0,0.121,0.484,169.521,spotify:track:5QVHNa0ppJUOoqSd36ovQS,https://api.spotify.com/v1/tracks/5QVHNa0ppJUOoqSd36ovQS,https://api.spotify.com/v1/audio-analysis/5QVHNa0ppJUOoqSd36ovQS,3
15,6vo7Y1iWyZvpjvFbf6BiZ5,Kalank (Title Track),71,audio_features,False,False,311186,1,3,1wRPtKGflJrBx9BmLsSwlU,Pritam,1wRPtKGflJrBx9BmLsSwlU,Pritam,63jrLuBlHcMN7MUbjbJ4LI,Kalank (Original Motion Picture Soundtrack),2019-04-14,10,album,0rFe7enBZkVcvjGlHfBPvN,Binge,58,2021-12-29T06:33:17Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']","['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",0.57,0.55,10,-8.343,1,0.035,0.524,3.73e-05,0.0921,0.435,117.999,spotify:track:6vo7Y1iWyZvpjvFbf6BiZ5,https://api.spotify.com/v1/tracks/6vo7Y1iWyZvpjvFbf6BiZ5,https://api.spotify.com/v1/audio-analysis/6vo7Y1iWyZvpjvFbf6BiZ5,4
16,6Z394Nd4gW6Ts9hmu3NUjx,Nadaan Parinde,60,audio_features,False,False,384000,1,11,1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,3RZxrS2dDZlbsYtMRM89v8,Rockstar,2011-10-01,15,album,0rFe7enBZkVcvjGlHfBPvN,Binge,58,2021-12-29T06:33:40Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['desi pop', 'filmi', 'modern bollywood']","['desi pop', 'filmi', 'modern bollywood']",0.507,0.741,6,-7.456,0,0.0535,0.414,3.95e-06,0.107,0.492,132.903,spotify:track:6Z394Nd4gW6Ts9hmu3NUjx,https://api.spotify.com/v1/tracks/6Z394Nd4gW6Ts9hmu3NUjx,https://api.spotify.com/v1/audio-analysis/6Z394Nd4gW6Ts9hmu3NUjx,4
17,733B0eINqwUqzV49kNRPPA,Lag Ja Gale,61,audio_features,False,False,240953,1,1,7o7doCwqft91WC690aglWC,Sanam,7o7doCwqft91WC690aglWC,Sanam,3WpNdEjIE5itor1v9GK83G,Lag Ja Gale - Sanam,2014-07-15,1,album,0rFe7enBZkVcvjGlHfBPvN,Binge,58,2021-12-29T06:33:49Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['desi pop', 'modern bollywood']","['desi pop', 'modern bollywood']",0.393,0.32,8,-8.648,1,0.0303,0.857,1.09e-05,0.0917,0.457,135.026,spotify:track:733B0eINqwUqzV49kNRPPA,https://api.spotify.com/v1/tracks/733B0eINqwUqzV49kNRPPA,https://api.spotify.com/v1/audio-analysis/733B0eINqwUqzV49kNRPPA,3
18,3LWvtwgEIzC1wdHiUBoG1v,Breathless - Shankar Mahadevan,54,audio_features,False,False,177960,1,8,1SJOL9HJ08YOn92lFcYf8a,Shankar Mahadevan,1SJOL9HJ08YOn92lFcYf8a,Shankar Mahadevan,2XyAPnAa62su8YqSP3eYON,Breathless,1998-12-31,8,album,0rFe7enBZkVcvjGlHfBPvN,Binge,58,2021-12-29T06:34:02Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['desi pop', 'filmi', 'modern bollywood']","['desi pop', 'filmi', 'modern bollywood']",0.719,0.888,11,-3.964,1,0.0539,0.651,0.0,0.115,0.54,99.915,spotify:track:3LWvtwgEIzC1wdHiUBoG1v,https://api.spotify.com/v1/tracks/3LWvtwgEIzC1wdHiUBoG1v,https://api.spotify.com/v1/audio-analysis/3LWvtwgEIzC1wdHiUBoG1v,4
19,3X5Jbz7VhZfbPqIRmYIj8c,Saans,58,audio_features,False,False,326113,1,2,1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,3G0diKadKaufyFybV3TzuP,Jab Tak Hai Jaan,2012-10-09,9,album,0rFe7enBZkVcvjGlHfBPvN,Binge,58,2021-12-29T06:37:12Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['desi pop', 'filmi', 'modern bollywood']","['desi pop', 'filmi', 'modern bollywood']",0.543,0.665,9,-8.295,1,0.0623,0.505,6.41e-06,0.144,0.495,81.97,spotify:track:3X5Jbz7VhZfbPqIRmYIj8c,https://api.spotify.com/v1/tracks/3X5Jbz7VhZfbPqIRmYIj8c,https://api.spotify.com/v1/audio-analysis/3X5Jbz7VhZfbPqIRmYIj8c,4
20,4SuA85PaD8GFTPYwKNYDe1,Maa,55,audio_features,False,False,310665,1,6,1SJOL9HJ08YOn92lFcYf8a,Shankar Mahadevan,0L5GV6LN8SWWUWIdBbTLTZ,Shankar-Ehsaan-Loy,3krigkIAxyZMBcxYfE0jlE,Taare Zameen Par,2007-11-05,8,album,0rFe7enBZkVcvjGlHfBPvN,Binge,58,2021-12-29T06:37:50Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['desi pop', 'filmi', 'modern bollywood']","['desi pop', 'filmi', 'modern bollywood']",0.392,0.256,0,-13.147,1,0.0369,0.728,9.46e-05,0.0462,0.154,67.609,spotify:track:4SuA85PaD8GFTPYwKNYDe1,https://api.spotify.com/v1/tracks/4SuA85PaD8GFTPYwKNYDe1,https://api.spotify.com/v1/audio-analysis/4SuA85PaD8GFTPYwKNYDe1,4
21,59EUg841nEYQ0ACfIsG43G,Uruguthey (Unplugged),44,audio_features,False,False,100095,1,9,14qg9UWCc148OyAIFweIyK,Sabari Darshan,14qg9UWCc148OyAIFweIyK,Sabari Darshan,1IqaMjs4Wc2lWD7OMIv4Ld,Ime Covers (Unplugged) - Happy,2020-08-30,10,album,0rFe7enBZkVcvjGlHfBPvN,Binge,58,2021-12-29T06:38:07Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}",['tamil pop'],['tamil pop'],0.46,0.181,5,-12.797,0,0.0404,0.84,0.0,0.135,0.276,128.001,spotify:track:59EUg841nEYQ0ACfIsG43G,https://api.spotify.com/v1/tracks/59EUg841nEYQ0ACfIsG43G,https://api.spotify.com/v1/audio-analysis/59EUg841nEYQ0ACfIsG43G,4
22,6Z8oU8xMOie24Cflh2Sw6p,Venmegam,64,audio_features,False,False,274853,1,4,6AiX12wXdXFoGJ2vk8zBjy,Yuvan Shankar Raja,6AiX12wXdXFoGJ2vk8zBjy,Yuvan Shankar Raja,6NiIEKpKQaWY16PwCfbS5V,Yaaradi Nee Mohini (Original Motion Picture Soundtrack),2008-10-17,8,album,0rFe7enBZkVcvjGlHfBPvN,Binge,58,2021-12-29T06:39:41Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'kollywood', 'tamil pop']","['filmi', 'kollywood', 'tamil pop']",0.803,0.426,3,-11.54,1,0.0742,0.418,2.23e-05,0.11,0.556,114.945,spotify:track:6Z8oU8xMOie24Cflh2Sw6p,https://api.spotify.com/v1/tracks/6Z8oU8xMOie24Cflh2Sw6p,https://api.spotify.com/v1/audio-analysis/6Z8oU8xMOie24Cflh2Sw6p,4
23,6Gx3Ry4ORogdMibbdITOuN,Dhadak Title Track,58,audio_features,False,False,243484,1,1,0vkpFzbSTmwPuGGnhsblFI,Ajay Gogavale,5fvTHKKzW44A9867nPDocM,Ajay-Atul,5Pn4u5kYgcx8cjSmeY6aFu,Dhadak,2018-06-19,4,album,0rFe7enBZkVcvjGlHfBPvN,Binge,58,2021-12-29T06:40:25Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['desi pop', 'filmi', 'modern bollywood']","['desi pop', 'filmi', 'modern bollywood']",0.375,0.312,7,-10.656,0,0.031,0.85,0.00988,0.137,0.22,77.527,spotify:track:6Gx3Ry4ORogdMibbdITOuN,https://api.spotify.com/v1/tracks/6Gx3Ry4ORogdMibbdITOuN,https://api.spotify.com/v1/audio-analysis/6Gx3Ry4ORogdMibbdITOuN,4
24,0ZGicTeWpoIMpJax3NAuhn,Hai Rama,52,audio_features,False,False,407000,1,1,2NoJ7NuNs9nyj8Thoh1kbu,Hariharan,1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,1Wbsq2OF6KPbGDfedG0XX6,Rangeela (Original Motion Picture Soundtrack),1995-05-14,9,album,0rFe7enBZkVcvjGlHfBPvN,Binge,58,2021-12-29T06:41:03Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'ghazal', 'tamil pop']","['desi pop', 'filmi', 'modern bollywood']",0.48,0.395,6,-11.017,1,0.093,0.317,0.0,0.0943,0.464,84.692,spotify:track:0ZGicTeWpoIMpJax3NAuhn,https://api.spotify.com/v1/tracks/0ZGicTeWpoIMpJax3NAuhn,https://api.spotify.com/v1/audio-analysis/0ZGicTeWpoIMpJax3NAuhn,5
